in s,C2 in V
-4.3790528E-02,1.57471E-02
-4.3789928E-02,1.94092E-02
-4.3789328E-02,1.42822E-02
-4.3788728E-02,1.20850E-02
-4.3788128E-02,1.64795E-02
-4.3787528E-02,1.64795E-02
-4.3786928E-02,1.57471E-02
-4.3786328E-02,1.64795E-02
-4.3785728E-02,1.86768E-02
-4.3785128E-02,1.42822E-02
-4.3784528E-02,1.50146E-02
-4.3783928E-02,1.35498E-02
-4.3783328E-02,1.79443E-02
-4.3782728E-02,1.64795E-02
-4.3782128E-02,1.42822E-02
-4.3781528E-02,1.42822E-02
-4.3780928E-02,1.86768E-02
-4.3780328E-02,1.72119E-02
-4.3779728E-02,1.35498E-02
-4.3779128E-02,1.42822E-02
-4.3778528E-02,1.20850E-02
-4.3777928E-02,1.79443E-02
-4.3777328E-02,1.50146E-02
-4.3776728E-02,1.50146E-02
-4.3776128E-02,2.01416E-02
-4.3775528E-02,1.28174E-02
-4.3774928E-02,1.42822E-02
-4.3774328E-02,1.42822E-02
-4.3773728E-02,1.94092E-02
-4.3773128E-02,1.57471E-02
-4.3772528E-02,1.86768E-02
-4.3771928E-02,1.50146E-02
-4.3771328E-02,2.01416E-02
-4.3770728E-02,1.64795E-02
-4.3770128E-02,1.13525E-02
-4.3769528E-02,1.94092E-02
-4.3768928E-02,1.57471E-02
-4.3768328E-02,1.79443E-02
-4.3767728E-02,1.42822E-02
-4.3767128E-02,1.50146E-02
-4.3766528E-02,1.94092E-02
-4.3765928E-02,1.86768E-02
-4.3765328E-02,1.79443E-02
-4.3764728E-02,1.57471E-02
-4.3764128E-02,1.72119E-02
-4.3763528E-02,1.42822E-02
-4.3762928E-02,1.94092E-02
-4.3762328E-02,1.50146E-02
-4.3761728E-02,1.50146E-02
-4.3761128E-02,1.72119E-02
-4.3760528E-02,1.57471E-02
-4.3759928E-02,1.50146E-02
-4.3759328E-02,1.64795E-02
-4.3758728E-02,2.01416E-02
-4.3758128E-02,1.57471E-02
-4.3757528E-02,1.57471E-02
-4.3756928E-02,1.79443E-02
-4.3756328E-02,1.28174E-02
-4.3755728E-02,1.72119E-02
-4.3755128E-02,1.57471E-02
-4.3754528E-02,1.79443E-02
-4.3753928E-02,1.94092E-02
-4.3753328E-02,1.57471E-02
-4.3752728E-02,1.64795E-02
-4.3752128E-02,1.79443E-02
-4.3751528E-02,1.79443E-02
-4.3750928E-02,2.16064E-02
-4.3750328E-02,1.50146E-02
-4.3749728E-02,1.86768E-02
-4.3749128E-02,1.86768E-02
-4.3748528E-02,1.64795E-02
-4.3747928E-02,1.50146E-02
-4.3747328E-02,1.86768E-02
-4.3746728E-02,1.79443E-02
-4.3746128E-02,1.57471E-02
-4.3745528E-02,2.01416E-02
-4.3744928E-02,1.50146E-02
-4.3744328E-02,1.94092E-02
-4.3743728E-02,1.50146E-02
-4.3743128E-02,1.57471E-02
-4.3742528E-02,1.64795E-02
-4.3741928E-02,1.35498E-02
-4.3741328E-02,2.08740E-02
-4.3740728E-02,2.01416E-02
-4.3740128E-02,2.08740E-02
-4.3739528E-02,1.13525E-02
-4.3738928E-02,1.94092E-02
-4.3738328E-02,1.57471E-02
-4.3737728E-02,1.86768E-02
-4.3737128E-02,1.79443E-02
-4.3736528E-02,1.94092E-02
-4.3735928E-02,1.57471E-02
-4.3735328E-02,1.94092E-02
-4.3734728E-02,2.16064E-02
-4.3734128E-02,1.20850E-02
-4.3733528E-02,1.72119E-02
-4.3732928E-02,1.72119E-02
-4.3732328E-02,2.08740E-02
-4.3731728E-02,1.86768E-02
-4.3731128E-02,1.42822E-02
-4.3730528E-02,1.86768E-02
-4.3729928E-02,1.79443E-02
-4.3729328E-02,1.94092E-02
-4.3728728E-02,1.94092E-02
-4.3728128E-02,1.94092E-02
-4.3727528E-02,1.94092E-02
-4.3726928E-02,2.16064E-02
-4.3726328E-02,1.64795E-02
-4.3725728E-02,1.94092E-02
-4.3725128E-02,1.79443E-02
-4.3724528E-02,1.94092E-02
-4.3723928E-02,1.64795E-02
-4.3723328E-02,1.86768E-02
-4.3722728E-02,1.64795E-02
-4.3722128E-02,1.94092E-02
-4.3721528E-02,1.72119E-02
-4.3720928E-02,1.86768E-02
-4.3720328E-02,2.01416E-02
-4.3719728E-02,1.86768E-02
-4.3719128E-02,1.86768E-02
-4.3718528E-02,1.86768E-02
-4.3717928E-02,2.16064E-02
-4.3717328E-02,1.35498E-02
-4.3716728E-02,1.79443E-02
-4.3716128E-02,1.72119E-02
-4.3715528E-02,1.86768E-02
-4.3714928E-02,2.01416E-02
-4.3714328E-02,1.28174E-02
-4.3713728E-02,1.94092E-02
-4.3713128E-02,1.94092E-02
-4.3712528E-02,2.16064E-02
-4.3711928E-02,1.72119E-02
-4.3711328E-02,2.08740E-02
-4.3710728E-02,1.94092E-02
-4.3710128E-02,2.16064E-02
-4.3709528E-02,1.94092E-02
-4.3708928E-02,1.35498E-02
-4.3708328E-02,2.16064E-02
-4.3707728E-02,2.08740E-02
-4.3707128E-02,2.01416E-02
-4.3706528E-02,2.01416E-02
-4.3705928E-02,1.94092E-02
-4.3705328E-02,2.01416E-02
-4.3704728E-02,2.01416E-02
-4.3704128E-02,2.01416E-02
-4.3703528E-02,2.01416E-02
-4.3702928E-02,2.08740E-02
-4.3702328E-02,1.72119E-02
-4.3701728E-02,2.16064E-02
-4.3701128E-02,2.16064E-02
-4.3700528E-02,1.79443E-02
-4.3699928E-02,2.01416E-02
-4.3699328E-02,2.16064E-02
-4.3698728E-02,2.01416E-02
-4.3698128E-02,1.86768E-02
-4.3697528E-02,2.08740E-02
-4.3696928E-02,1.72119E-02
-4.3696328E-02,2.30713E-02
-4.3695728E-02,2.08740E-02
-4.3695128E-02,1.50146E-02
-4.3694528E-02,1.94092E-02
-4.3693928E-02,2.01416E-02
-4.3693328E-02,2.16064E-02
-4.3692728E-02,1.94092E-02
-4.3692128E-02,1.79443E-02
-4.3691528E-02,2.08740E-02
-4.3690928E-02,2.30713E-02
-4.3690328E-02,2.16064E-02
-4.3689728E-02,2.45361E-02
-4.3689128E-02,1.57471E-02
-4.3688528E-02,2.16064E-02
-4.3687928E-02,2.16064E-02
-4.3687328E-02,2.01416E-02
-4.3686728E-02,1.94092E-02
-4.3686128E-02,2.30713E-02
-4.3685528E-02,1.94092E-02
-4.3684928E-02,1.94092E-02
-4.3684328E-02,2.16064E-02
-4.3683728E-02,1.86768E-02
-4.3683128E-02,2.30713E-02
-4.3682528E-02,1.94092E-02
-4.3681928E-02,2.16064E-02
-4.3681328E-02,1.57471E-02
-4.3680728E-02,2.23389E-02
-4.3680128E-02,1.86768E-02
-4.3679528E-02,2.08740E-02
-4.3678928E-02,2.16064E-02
-4.3678328E-02,1.57471E-02
-4.3677728E-02,2.23389E-02
-4.3677128E-02,1.86768E-02
-4.3676528E-02,2.23389E-02
-4.3675928E-02,1.86768E-02
-4.3675328E-02,2.08740E-02
-4.3674728E-02,1.94092E-02
-4.3674128E-02,2.30713E-02
-4.3673528E-02,2.23389E-02
-4.3672928E-02,1.79443E-02
-4.3672328E-02,2.01416E-02
-4.3671728E-02,2.16064E-02
-4.3671128E-02,2.23389E-02
-4.3670528E-02,1.94092E-02
-4.3669928E-02,1.79443E-02
-4.3669328E-02,2.38037E-02
-4.3668728E-02,2.30713E-02
-4.3668128E-02,1.94092E-02
-4.3667528E-02,2.52686E-02
-4.3666928E-02,2.01416E-02
-4.3666328E-02,2.01416E-02
-4.3665728E-02,2.38037E-02
-4.3665128E-02,2.16064E-02
-4.3664528E-02,2.52686E-02
-4.3663928E-02,2.38037E-02
-4.3663328E-02,2.30713E-02
-4.3662728E-02,2.08740E-02
-4.3662128E-02,2.38037E-02
-4.3661528E-02,1.57471E-02
-4.3660928E-02,2.45361E-02
-4.3660328E-02,2.16064E-02
-4.3659728E-02,2.23389E-02
-4.3659128E-02,1.64795E-02
-4.3658528E-02,2.16064E-02
-4.3657928E-02,2.08740E-02
-4.3657328E-02,2.30713E-02
-4.3656728E-02,2.16064E-02
-4.3656128E-02,1.50146E-02
-4.3655528E-02,2.45361E-02
-4.3654928E-02,2.38037E-02
-4.3654328E-02,2.08740E-02
-4.3653728E-02,2.30713E-02
-4.3653128E-02,1.94092E-02
-4.3652528E-02,2.30713E-02
-4.3651928E-02,2.38037E-02
-4.3651328E-02,2.38037E-02
-4.3650728E-02,2.16064E-02
-4.3650128E-02,2.38037E-02
-4.3649528E-02,2.08740E-02
-4.3648928E-02,2.45361E-02
-4.3648328E-02,2.16064E-02
-4.3647728E-02,2.01416E-02
-4.3647128E-02,2.45361E-02
-4.3646528E-02,2.30713E-02
-4.3645928E-02,2.38037E-02
-4.3645328E-02,2.45361E-02
-4.3644728E-02,2.16064E-02
-4.3644128E-02,2.16064E-02
-4.3643528E-02,2.38037E-02
-4.3642928E-02,1.94092E-02
-4.3642328E-02,2.52686E-02
-4.3641728E-02,2.30713E-02
-4.3641128E-02,2.16064E-02
-4.3640528E-02,2.45361E-02
-4.3639928E-02,2.01416E-02
-4.3639328E-02,2.08740E-02
-4.3638728E-02,2.45361E-02
-4.3638128E-02,2.45361E-02
-4.3637528E-02,2.30713E-02
-4.3636928E-02,2.38037E-02
-4.3636328E-02,2.08740E-02
-4.3635728E-02,2.38037E-02
-4.3635128E-02,2.23389E-02
-4.3634528E-02,2.60010E-02
-4.3633928E-02,1.79443E-02
-4.3633328E-02,2.38037E-02
-4.3632728E-02,2.16064E-02
-4.3632128E-02,2.45361E-02
-4.3631528E-02,2.38037E-02
-4.3630928E-02,1.72119E-02
-4.3630328E-02,2.67334E-02
-4.3629728E-02,2.60010E-02
-4.3629128E-02,2.60010E-02
-4.3628528E-02,2.67334E-02
-4.3627928E-02,2.23389E-02
-4.3627328E-02,2.30713E-02
-4.3626728E-02,2.38037E-02
-4.3626128E-02,2.30713E-02
-4.3625528E-02,2.38037E-02
-4.3624928E-02,2.60010E-02
-4.3624328E-02,2.23389E-02
-4.3623728E-02,2.45361E-02
-4.3623128E-02,2.16064E-02
-4.3622528E-02,2.52686E-02
-4.3621928E-02,2.23389E-02
-4.3621328E-02,2.38037E-02
-4.3620728E-02,2.23389E-02
-4.3620128E-02,2.67334E-02
-4.3619528E-02,2.60010E-02
-4.3618928E-02,2.16064E-02
-4.3618328E-02,2.52686E-02
-4.3617728E-02,2.45361E-02
-4.3617128E-02,1.94092E-02
-4.3616528E-02,2.30713E-02
-4.3615928E-02,2.38037E-02
-4.3615328E-02,2.38037E-02
-4.3614728E-02,2.52686E-02
-4.3614128E-02,2.23389E-02
-4.3613528E-02,2.74658E-02
-4.3612928E-02,2.45361E-02
-4.3612328E-02,2.67334E-02
-4.3611728E-02,2.30713E-02
-4.3611128E-02,2.60010E-02
-4.3610528E-02,2.38037E-02
-4.3609928E-02,2.23389E-02
-4.3609328E-02,2.38037E-02
-4.3608728E-02,1.79443E-02
-4.3608128E-02,2.74658E-02
-4.3607528E-02,2.30713E-02
-4.3606928E-02,2.60010E-02
-4.3606328E-02,2.67334E-02
-4.3605728E-02,2.60010E-02
-4.3605128E-02,2.30713E-02
-4.3604528E-02,2.38037E-02
-4.3603928E-02,2.67334E-02
-4.3603328E-02,2.67334E-02
-4.3602728E-02,2.45361E-02
-4.3602128E-02,2.45361E-02
-4.3601528E-02,2.60010E-02
-4.3600928E-02,2.67334E-02
-4.3600328E-02,2.08740E-02
-4.3599728E-02,2.30713E-02
-4.3599128E-02,2.45361E-02
-4.3598528E-02,2.60010E-02
-4.3597928E-02,2.52686E-02
-4.3597328E-02,2.67334E-02
-4.3596728E-02,2.38037E-02
-4.3596128E-02,2.67334E-02
-4.3595528E-02,2.45361E-02
-4.3594928E-02,2.16064E-02
-4.3594328E-02,2.23389E-02
-4.3593728E-02,2.67334E-02
-4.3593128E-02,2.45361E-02
-4.3592528E-02,2.38037E-02
-4.3591928E-02,2.08740E-02
-4.3591328E-02,2.74658E-02
-4.3590728E-02,2.60010E-02
-4.3590128E-02,2.52686E-02
-4.3589528E-02,2.81982E-02
-4.3588928E-02,2.52686E-02
-4.3588328E-02,2.60010E-02
-4.3587728E-02,2.45361E-02
-4.3587128E-02,2.67334E-02
-4.3586528E-02,2.30713E-02
-4.3585928E-02,2.96631E-02
-4.3585328E-02,2.45361E-02
-4.3584728E-02,2.60010E-02
-4.3584128E-02,2.74658E-02
-4.3583528E-02,2.45361E-02
-4.3582928E-02,2.60010E-02
-4.3582328E-02,2.60010E-02
-4.3581728E-02,2.96631E-02
-4.3581128E-02,2.67334E-02
-4.3580528E-02,2.89307E-02
-4.3579928E-02,2.52686E-02
-4.3579328E-02,2.74658E-02
-4.3578728E-02,2.60010E-02
-4.3578128E-02,2.16064E-02
-4.3577528E-02,2.60010E-02
-4.3576928E-02,2.60010E-02
-4.3576328E-02,2.81982E-02
-4.3575728E-02,2.60010E-02
-4.3575128E-02,2.52686E-02
-4.3574528E-02,2.67334E-02
-4.3573928E-02,2.81982E-02
-4.3573328E-02,2.38037E-02
-4.3572728E-02,2.30713E-02
-4.3572128E-02,2.52686E-02
-4.3571528E-02,2.81982E-02
-4.3570928E-02,2.52686E-02
-4.3570328E-02,2.81982E-02
-4.3569728E-02,2.38037E-02
-4.3569128E-02,2.81982E-02
-4.3568528E-02,2.60010E-02
-4.3567928E-02,2.67334E-02
-4.3567328E-02,3.11279E-02
-4.3566728E-02,2.38037E-02
-4.3566128E-02,2.52686E-02
-4.3565528E-02,2.81982E-02
-4.3564928E-02,3.11279E-02
-4.3564328E-02,2.52686E-02
-4.3563728E-02,2.74658E-02
-4.3563128E-02,2.52686E-02
-4.3562528E-02,2.89307E-02
-4.3561928E-02,2.74658E-02
-4.3561328E-02,2.52686E-02
-4.3560728E-02,2.67334E-02
-4.3560128E-02,2.67334E-02
-4.3559528E-02,2.89307E-02
-4.3558928E-02,2.52686E-02
-4.3558328E-02,2.74658E-02
-4.3557728E-02,2.67334E-02
-4.3557128E-02,2.81982E-02
-4.3556528E-02,2.67334E-02
-4.3555928E-02,2.52686E-02
-4.3555328E-02,2.67334E-02
-4.3554728E-02,2.81982E-02
-4.3554128E-02,2.45361E-02
-4.3553528E-02,2.67334E-02
-4.3552928E-02,2.45361E-02
-4.3552328E-02,2.52686E-02
-4.3551728E-02,2.67334E-02
-4.3551128E-02,2.74658E-02
-4.3550528E-02,2.67334E-02
-4.3549928E-02,2.74658E-02
-4.3549328E-02,2.67334E-02
-4.3548728E-02,2.60010E-02
-4.3548128E-02,3.03955E-02
-4.3547528E-02,2.30713E-02
-4.3546928E-02,2.96631E-02
-4.3546328E-02,2.67334E-02
-4.3545728E-02,3.11279E-02
-4.3545128E-02,2.96631E-02
-4.3544528E-02,2.16064E-02
-4.3543928E-02,2.74658E-02
-4.3543328E-02,2.60010E-02
-4.3542728E-02,2.96631E-02
-4.3542128E-02,2.96631E-02
-4.3541528E-02,3.03955E-02
-4.3540928E-02,2.96631E-02
-4.3540328E-02,2.96631E-02
-4.3539728E-02,2.67334E-02
-4.3539128E-02,2.23389E-02
-4.3538528E-02,3.18604E-02
-4.3537928E-02,2.81982E-02
-4.3537328E-02,3.03955E-02
-4.3536728E-02,2.60010E-02
-4.3536128E-02,2.81982E-02
-4.3535528E-02,2.74658E-02
-4.3534928E-02,2.89307E-02
-4.3534328E-02,2.96631E-02
-4.3533728E-02,2.38037E-02
-4.3533128E-02,3.03955E-02
-4.3532528E-02,2.67334E-02
-4.3531928E-02,2.96631E-02
-4.3531328E-02,2.45361E-02
-4.3530728E-02,2.60010E-02
-4.3530128E-02,2.74658E-02
-4.3529528E-02,2.96631E-02
-4.3528928E-02,3.11279E-02
-4.3528328E-02,3.40576E-02
-4.3527728E-02,2.67334E-02
-4.3527128E-02,2.81982E-02
-4.3526528E-02,2.96631E-02
-4.3525928E-02,2.96631E-02
-4.3525328E-02,2.45361E-02
-4.3524728E-02,2.96631E-02
-4.3524128E-02,3.11279E-02
-4.3523528E-02,3.11279E-02
-4.3522928E-02,3.11279E-02
-4.3522328E-02,2.38037E-02
-4.3521728E-02,3.18604E-02
-4.3521128E-02,3.11279E-02
-4.3520528E-02,3.03955E-02
-4.3519928E-02,2.74658E-02
-4.3519328E-02,3.25928E-02
-4.3518728E-02,2.52686E-02
-4.3518128E-02,2.96631E-02
-4.3517528E-02,2.74658E-02
-4.3516928E-02,2.45361E-02
-4.3516328E-02,3.11279E-02
-4.3515728E-02,2.89307E-02
-4.3515128E-02,2.96631E-02
-4.3514528E-02,2.74658E-02
-4.3513928E-02,2.96631E-02
-4.3513328E-02,2.96631E-02
-4.3512728E-02,3.11279E-02
-4.3512128E-02,2.96631E-02
-4.3511528E-02,2.74658E-02
-4.3510928E-02,2.89307E-02
-4.3510328E-02,3.03955E-02
-4.3509728E-02,2.96631E-02
-4.3509128E-02,3.03955E-02
-4.3508528E-02,2.67334E-02
-4.3507928E-02,2.89307E-02
-4.3507328E-02,3.11279E-02
-4.3506728E-02,2.89307E-02
-4.3506128E-02,3.33252E-02
-4.3505528E-02,2.96631E-02
-4.3504928E-02,3.25928E-02
-4.3504328E-02,2.96631E-02
-4.3503728E-02,2.96631E-02
-4.3503128E-02,3.18604E-02
-4.3502528E-02,3.25928E-02
-4.3501928E-02,2.96631E-02
-4.3501328E-02,3.03955E-02
-4.3500728E-02,3.03955E-02
-4.3500128E-02,2.67334E-02
-4.3499528E-02,2.96631E-02
-4.3498928E-02,2.81982E-02
-4.3498328E-02,3.03955E-02
-4.3497728E-02,2.60010E-02
-4.3497128E-02,3.25928E-02
-4.3496528E-02,3.11279E-02
-4.3495928E-02,3.11279E-02
-4.3495328E-02,3.25928E-02
-4.3494728E-02,2.45361E-02
-4.3494128E-02,3.03955E-02
-4.3493528E-02,2.96631E-02
-4.3492928E-02,3.18604E-02
-4.3492328E-02,3.03955E-02
-4.3491728E-02,3.03955E-02
-4.3491128E-02,3.25928E-02
-4.3490528E-02,3.25928E-02
-4.3489928E-02,3.03955E-02
-4.3489328E-02,2.96631E-02
-4.3488728E-02,3.11279E-02
-4.3488128E-02,3.03955E-02
-4.3487528E-02,3.40576E-02
-4.3486928E-02,3.03955E-02
-4.3486328E-02,2.81982E-02
-4.3485728E-02,3.33252E-02
-4.3485128E-02,3.25928E-02
-4.3484528E-02,2.96631E-02
-4.3483928E-02,3.47900E-02
-4.3483328E-02,3.11279E-02
-4.3482728E-02,3.03955E-02
-4.3482128E-02,3.11279E-02
-4.3481528E-02,2.96631E-02
-4.3480928E-02,3.18604E-02
-4.3480328E-02,3.11279E-02
-4.3479728E-02,3.25928E-02
-4.3479128E-02,3.18604E-02
-4.3478528E-02,3.55225E-02
-4.3477928E-02,2.52686E-02
-4.3477328E-02,3.40576E-02
-4.3476728E-02,3.03955E-02
-4.3476128E-02,3.18604E-02
-4.3475528E-02,3.03955E-02
-4.3474928E-02,3.18604E-02
-4.3474328E-02,3.33252E-02
-4.3473728E-02,3.18604E-02
-4.3473128E-02,3.40576E-02
-4.3472528E-02,2.16064E-02
-4.3471928E-02,3.33252E-02
-4.3471328E-02,3.11279E-02
-4.3470728E-02,3.40576E-02
-4.3470128E-02,3.25928E-02
-4.3469528E-02,2.96631E-02
-4.3468928E-02,3.11279E-02
-4.3468328E-02,3.18604E-02
-4.3467728E-02,3.33252E-02
-4.3467128E-02,3.47900E-02
-4.3466528E-02,3.03955E-02
-4.3465928E-02,3.33252E-02
-4.3465328E-02,3.47900E-02
-4.3464728E-02,3.03955E-02
-4.3464128E-02,2.74658E-02
-4.3463528E-02,3.03955E-02
-4.3462928E-02,3.47900E-02
-4.3462328E-02,3.03955E-02
-4.3461728E-02,3.18604E-02
-4.3461128E-02,3.03955E-02
-4.3460528E-02,3.55225E-02
-4.3459928E-02,3.25928E-02
-4.3459328E-02,3.18604E-02
-4.3458728E-02,3.18604E-02
-4.3458128E-02,3.40576E-02
-4.3457528E-02,3.11279E-02
-4.3456928E-02,3.18604E-02
-4.3456328E-02,3.69873E-02
-4.3455728E-02,2.89307E-02
-4.3455128E-02,3.47900E-02
-4.3454528E-02,3.25928E-02
-4.3453928E-02,3.25928E-02
-4.3453328E-02,3.33252E-02
-4.3452728E-02,3.25928E-02
-4.3452128E-02,3.25928E-02
-4.3451528E-02,3.25928E-02
-4.3450928E-02,3.40576E-02
-4.3450328E-02,2.67334E-02
-4.3449728E-02,3.62549E-02
-4.3449128E-02,2.96631E-02
-4.3448528E-02,3.40576E-02
-4.3447928E-02,3.25928E-02
-4.3447328E-02,3.03955E-02
-4.3446728E-02,3.47900E-02
-4.3446128E-02,3.25928E-02
-4.3445528E-02,3.25928E-02
-4.3444928E-02,3.47900E-02
-4.3444328E-02,3.25928E-02
-4.3443728E-02,3.25928E-02
-4.3443128E-02,3.47900E-02
-4.3442528E-02,3.40576E-02
-4.3441928E-02,3.62549E-02
-4.3441328E-02,3.40576E-02
-4.3440728E-02,3.03955E-02
-4.3440128E-02,3.55225E-02
-4.3439528E-02,3.62549E-02
-4.3438928E-02,3.03955E-02
-4.3438328E-02,3.25928E-02
-4.3437728E-02,3.47900E-02
-4.3437128E-02,3.40576E-02
-4.3436528E-02,2.96631E-02
-4.3435928E-02,3.03955E-02
-4.3435328E-02,3.40576E-02
-4.3434728E-02,3.55225E-02
-4.3434128E-02,3.33252E-02
-4.3433528E-02,2.74658E-02
-4.3432928E-02,3.62549E-02
-4.3432328E-02,3.40576E-02
-4.3431728E-02,3.18604E-02
-4.3431128E-02,3.47900E-02
-4.3430528E-02,2.96631E-02
-4.3429928E-02,3.47900E-02
-4.3429328E-02,3.25928E-02
-4.3428728E-02,3.47900E-02
-4.3428128E-02,3.40576E-02
-4.3427528E-02,3.47900E-02
-4.3426928E-02,3.25928E-02
-4.3426328E-02,3.40576E-02
-4.3425728E-02,3.77197E-02
-4.3425128E-02,2.96631E-02
-4.3424528E-02,3.62549E-02
-4.3423928E-02,3.18604E-02
-4.3423328E-02,3.62549E-02
-4.3422728E-02,3.77197E-02
-4.3422128E-02,3.25928E-02
-4.3421528E-02,3.47900E-02
-4.3420928E-02,3.47900E-02
-4.3420328E-02,3.47900E-02
-4.3419728E-02,3.55225E-02
-4.3419128E-02,3.47900E-02
-4.3418528E-02,3.47900E-02
-4.3417928E-02,3.69873E-02
-4.3417328E-02,3.40576E-02
-4.3416728E-02,3.40576E-02
-4.3416128E-02,3.69873E-02
-4.3415528E-02,3.62549E-02
-4.3414928E-02,3.40576E-02
-4.3414328E-02,3.25928E-02
-4.3413728E-02,3.55225E-02
-4.3413128E-02,3.47900E-02
-4.3412528E-02,3.84521E-02
-4.3411928E-02,3.62549E-02
-4.3411328E-02,2.96631E-02
-4.3410728E-02,3.47900E-02
-4.3410128E-02,3.62549E-02
-4.3409528E-02,3.33252E-02
-4.3408928E-02,3.77197E-02
-4.3408328E-02,2.96631E-02
-4.3407728E-02,3.40576E-02
-4.3407128E-02,3.55225E-02
-4.3406528E-02,3.55225E-02
-4.3405928E-02,3.84521E-02
-4.3405328E-02,3.33252E-02
-4.3404728E-02,3.55225E-02
-4.3404128E-02,3.62549E-02
-4.3403528E-02,3.99170E-02
-4.3402928E-02,3.25928E-02
-4.3402328E-02,3.62549E-02
-4.3401728E-02,3.33252E-02
-4.3401128E-02,3.77197E-02
-4.3400528E-02,3.69873E-02
-4.3399928E-02,3.55225E-02
-4.3399328E-02,3.55225E-02
-4.3398728E-02,3.55225E-02
-4.3398128E-02,3.84521E-02
-4.3397528E-02,3.33252E-02
-4.3396928E-02,3.77197E-02
-4.3396328E-02,3.40576E-02
-4.3395728E-02,3.91846E-02
-4.3395128E-02,3.69873E-02
-4.3394528E-02,3.11279E-02
-4.3393928E-02,3.62549E-02
-4.3393328E-02,3.62549E-02
-4.3392728E-02,3.77197E-02
-4.3392128E-02,3.40576E-02
-4.3391528E-02,3.69873E-02
-4.3390928E-02,3.84521E-02
-4.3390328E-02,3.84521E-02
-4.3389728E-02,3.47900E-02
-4.3389128E-02,3.25928E-02
-4.3388528E-02,3.84521E-02
-4.3387928E-02,3.69873E-02
-4.3387328E-02,3.47900E-02
-4.3386728E-02,3.62549E-02
-4.3386128E-02,3.40576E-02
-4.3385528E-02,3.47900E-02
-4.3384928E-02,3.55225E-02
-4.3384328E-02,3.47900E-02
-4.3383728E-02,3.99170E-02
-4.3383128E-02,3.47900E-02
-4.3382528E-02,3.55225E-02
-4.3381928E-02,3.69873E-02
-4.3381328E-02,3.77197E-02
-4.3380728E-02,3.62549E-02
-4.3380128E-02,3.62549E-02
-4.3379528E-02,4.06494E-02
-4.3378928E-02,3.77197E-02
-4.3378328E-02,3.91846E-02
-4.3377728E-02,3.33252E-02
-4.3377128E-02,3.84521E-02
-4.3376528E-02,3.69873E-02
-4.3375928E-02,3.77197E-02
-4.3375328E-02,3.03955E-02
-4.3374728E-02,3.62549E-02
-4.3374128E-02,3.62549E-02
-4.3373528E-02,3.47900E-02
-4.3372928E-02,4.06494E-02
-4.3372328E-02,2.96631E-02
-4.3371728E-02,3.69873E-02
-4.3371128E-02,3.47900E-02
-4.3370528E-02,3.99170E-02
-4.3369928E-02,3.91846E-02
-4.3369328E-02,3.47900E-02
-4.3368728E-02,3.55225E-02
-4.3368128E-02,3.47900E-02
-4.3367528E-02,3.77197E-02
-4.3366928E-02,3.62549E-02
-4.3366328E-02,3.91846E-02
-4.3365728E-02,3.77197E-02
-4.3365128E-02,4.06494E-02
-4.3364528E-02,3.69873E-02
-4.3363928E-02,3.47900E-02
-4.3363328E-02,3.69873E-02
-4.3362728E-02,3.69873E-02
-4.3362128E-02,3.77197E-02
-4.3361528E-02,3.84521E-02
-4.3360928E-02,3.47900E-02
-4.3360328E-02,3.77197E-02
-4.3359728E-02,3.47900E-02
-4.3359128E-02,3.55225E-02
-4.3358528E-02,4.21143E-02
-4.3357928E-02,3.77197E-02
-4.3357328E-02,3.62549E-02
-4.3356728E-02,3.69873E-02
-4.3356128E-02,4.13818E-02
-4.3355528E-02,3.33252E-02
-4.3354928E-02,3.77197E-02
-4.3354328E-02,3.33252E-02
-4.3353728E-02,3.84521E-02
-4.3353128E-02,3.99170E-02
-4.3352528E-02,3.62549E-02
-4.3351928E-02,3.69873E-02
-4.3351328E-02,3.77197E-02
-4.3350728E-02,3.99170E-02
-4.3350128E-02,2.96631E-02
-4.3349528E-02,3.99170E-02
-4.3348928E-02,3.77197E-02
-4.3348328E-02,3.77197E-02
-4.3347728E-02,3.69873E-02
-4.3347128E-02,3.47900E-02
-4.3346528E-02,3.91846E-02
-4.3345928E-02,3.55225E-02
-4.3345328E-02,4.06494E-02
-4.3344728E-02,4.35791E-02
-4.3344128E-02,3.99170E-02
-4.3343528E-02,3.47900E-02
-4.3342928E-02,3.69873E-02
-4.3342328E-02,3.77197E-02
-4.3341728E-02,3.91846E-02
-4.3341128E-02,3.91846E-02
-4.3340528E-02,3.91846E-02
-4.3339928E-02,3.99170E-02
-4.3339328E-02,3.62549E-02
-4.3338728E-02,3.55225E-02
-4.3338128E-02,3.62549E-02
-4.3337528E-02,3.77197E-02
-4.3336928E-02,3.77197E-02
-4.3336328E-02,3.55225E-02
-4.3335728E-02,3.69873E-02
-4.3335128E-02,3.47900E-02
-4.3334528E-02,3.62549E-02
-4.3333928E-02,3.91846E-02
-4.3333328E-02,3.33252E-02
-4.3332728E-02,3.77197E-02
-4.3332128E-02,3.99170E-02
-4.3331528E-02,3.69873E-02
-4.3330928E-02,3.84521E-02
-4.3330328E-02,3.47900E-02
-4.3329728E-02,3.91846E-02
-4.3329128E-02,3.91846E-02
-4.3328528E-02,3.99170E-02
-4.3327928E-02,3.47900E-02
-4.3327328E-02,3.77197E-02
-4.3326728E-02,3.99170E-02
-4.3326128E-02,3.77197E-02
-4.3325528E-02,3.99170E-02
-4.3324928E-02,3.25928E-02
